arc_id,frequency,power
DEMO-G01-1C-0001,6.795348747096588,4.800542710170086
DEMO-G01-1C-0001,6.833856579059734,6.6237886926255625
DEMO-G01-1C-0001,6.872364411022881,9.8653934855113
DEMO-G01-1C-0001,6.910872242986027,14.536007834823105
DEMO-G01-1C-0001,6.949380074949174,20.641961663345175
DEMO-G01-1C-0001,6.98788790691232,28.184711682681012
DEMO-G01-1C-0001,7.0263957388754665,37.16026441673222
DEMO-G01-1C-0001,7.064903570838614,47.55858461941135
DEMO-G01-1C-0001,7.10341140280176,59.36300078805067
DEMO-G01-1C-0001,7.141919234764907,72.54962116308855
DEMO-G01-1C-0001,7.180427066728053,87.08677519248752
DEMO-G01-1C-0001,7.2189348986912,102.93449684209355
DEMO-G01-1C-0001,7.257442730654346,120.04406725656213
DEMO-G01-1C-0001,7.2959505626174925,138.35763501828902
DEMO-G01-1C-0001,7.334458394580639,157.80793251035092
DEMO-G01-1C-0001,7.372966226543786,178.31810656416414
DEMO-G01-1C-0001,7.411474058506933,199.80168057505256
DEMO-G01-1C-0001,7.449981890470079,222.16266353093798
DEMO-G01-1C-0001,7.488489722433226,245.29581888129368
DEMO-G01-1C-0001,7.526997554396372,269.08710287301875
DEMO-G01-1C-0001,7.5655053863595185,293.4142779387539
DEMO-G01-1C-0001,7.604013218322665,318.1477020325957
DEMO-G01-1C-0001,7.642521050285811,343.1512896096251
DEMO-G01-1C-0001,7.681028882248958,368.2836344293435
DEMO-G01-1C-0001,7.719536714212104,393.3992787603729
DEMO-G01-1C-0001,7.758044546175251,418.35010813610165
DEMO-G01-1C-0001,7.796552378138397,442.9868458347698
DEMO-G01-1C-0001,7.835060210101544,467.16061700551705
DEMO-G01-1C-0001,7.87356804206469,490.7245490835082
DEMO-G01-1C-0001,7.9120758740278365,513.5353730387282
DEMO-G01-1C-0001,7.950583705990983,535.4549892305253
DEMO-G01-1C-0001,7.989091537954129,556.3519622658316
DEMO-G01-1C-0001,8.027599369917276,576.1029112747998
DEMO-G01-1C-0001,8.066107201880422,594.5937653324191
DEMO-G01-1C-0001,8.104615033843569,611.7208582018013
DEMO-G01-1C-0001,8.143122865806717,627.3918419229747
DEMO-G01-1C-0001,8.181630697769862,641.5264047426073
DEMO-G01-1C-0001,8.22013852973301,654.0567851707956
DEMO-G01-1C-0001,8.258646361696155,664.9280802528574
DEMO-G01-1C-0001,8.297154193659303,674.0983521653623
DEMO-G01-1C-0001,8.335662025622447,681.5385427302247
DEMO-G01-1C-0001,8.374169857585596,687.2322101818464
DEMO-G01-1C-0001,8.412677689548742,691.1751063715037
DEMO-G01-1C-0001,8.451185521511889,693.3746154647205
DEMO-G01-1C-0001,8.489693353475035,693.8490770556792
DEMO-G01-1C-0001,8.528201185438181,692.6270175182125
DEMO-G01-1C-0001,8.566709017401328,689.7463134115276
DEMO-G01-1C-0001,8.605216849364474,685.2533099722001
DEMO-G01-1C-0001,8.64372468132762,679.2019162868919
DEMO-G01-1C-0001,8.682232513290767,671.6526967994309
DEMO-G01-1C-0001,8.720740345253914,662.671976509466
DEMO-G01-1C-0001,8.75924817721706,652.3309747086433
DEMO-G01-1C-0001,8.797756009180207,640.7049795010839
DEMO-G01-1C-0001,8.836263841143353,627.8725727763489
DEMO-G01-1C-0001,8.8747716731065,613.9149128326263
DEMO-G01-1C-0001,8.913279505069646,598.9150795516261
DEMO-G01-1C-0001,8.951787337032792,582.9574849499207
DEMO-G01-1C-0001,8.990295168995939,566.1273501005282
DEMO-G01-1C-0001,9.028803000959085,548.5102478434515
DEMO-G01-1C-0001,9.067310832922232,530.1917093813698
DEMO-G01-1C-0001,9.10581866488538,511.2568917731675
DEMO-G01-1C-0001,9.144326496848524,491.79030247278007
DEMO-G01-1C-0001,9.182834328811673,471.8755763888611
DEMO-G01-1C-0001,9.221342160774817,451.5953004350534
DEMO-G01-1C-0001,9.259849992737966,431.03088017416
DEMO-G01-1C-0001,9.29835782470111,410.26244290746314
DEMO-G01-1C-0001,9.336865656664258,389.3687714002934
DEMO-G01-1C-0001,9.375373488627403,368.4272623488338
DEMO-G01-1C-0001,9.413881320590551,347.51390366648445
DEMO-G01-1C-0001,9.452389152553698,326.7032646916678
DEMO-G01-1C-0001,9.490896984516844,306.06849348655925
DEMO-G01-1C-0001,9.52940481647999,285.681315506815
DEMO-G01-1C-0001,9.567912648443137,265.61202807693587
DEMO-G01-1C-0001,9.606420480406284,245.92948530918912
DEMO-G01-1C-0001,9.64492831236943,226.7010683619908
DEMO-G01-1C-0001,9.683436144332576,207.99263625417453
DEMO-G01-1C-0001,9.721943976295723,189.86845284268205
DEMO-G01-1C-0001,9.76045180825887,172.39108604136615
DEMO-G01-1C-0001,9.798959640222016,155.62127591519598
DEMO-G01-1C-0001,9.837467472185162,139.61776893370663
DEMO-G01-1C-0001,9.875975304148309,124.43711641463867
DEMO-G01-1C-0001,9.914483136111455,110.13343603551141
DEMO-G01-1C-0001,9.952990968074602,96.75813623658941
DEMO-G01-1C-0001,9.99149880003775,84.35960437898082
DEMO-G01-1C-0001,10.030006632000894,72.98286064764675
DEMO-G01-1C-0001,10.068514463964043,62.66918088724066
DEMO-G01-1C-0001,10.107022295927187,53.45569280973956
DEMO-G01-1C-0001,10.145530127890336,45.37495129129664
DEMO-G01-1C-0001,10.18403795985348,38.45449975012033
DEMO-G01-1C-0001,10.222545791816628,32.71642582925927
DEMO-G01-1C-0001,10.261053623779773,28.176920754064867
DEMO-G01-1C-0001,10.299561455742921,24.845852744797277
DEMO-G01-1C-0001,10.338069287706066,22.72636568793253
DEMO-G01-1C-0001,10.376577119669214,21.814514851270047
DEMO-G01-1C-0001,10.415084951632359,22.09895171556914
DEMO-G01-1C-0001,10.453592783595507,23.560669941059064
DEMO-G01-1C-0001,10.492100615558654,26.172824051044532
DEMO-G01-1C-0001,10.5306084475218,29.90063156887766
DEMO-G01-1C-0001,10.569116279484946,34.701368076216916
DEMO-G01-1C-0001,10.607624111448093,40.52446297556537
DEMO-G01-1C-0001,10.64613194341124,47.311701665151546
DEMO-G01-1C-0001,10.684639775374386,54.99753741764243
DEMO-G01-1C-0001,10.723147607337532,63.50951356593473
DEMO-G01-1C-0001,10.761655439300679,72.76879372875746
DEMO-G01-1C-0001,10.800163271263825,82.69079486177615
DEMO-G01-1C-0001,10.838671103226972,93.18591501292276
DEMO-G01-1C-0001,10.877178935190118,104.16034491528512
DEMO-G01-1C-0001,10.915686767153264,115.51695008645203
DEMO-G01-1C-0001,10.954194599116413,127.15620802930238
DEMO-G01-1C-0001,10.992702431079557,138.97718353912384
DEMO-G01-1C-0001,11.031210263042706,150.87852408619995
DEMO-G01-1C-0001,11.06971809500585,162.75945680482891
DEMO-G01-1C-0001,11.108225926968998,174.5207687928612
DEMO-G01-1C-0001,11.146733758932143,186.06575319275575
DEMO-G01-1C-0001,11.185241590895291,197.30110484019022
DEMO-G01-1C-0001,11.223749422858436,208.1377510574889
DEMO-G01-1C-0001,11.262257254821584,218.4916053449587
DEMO-G01-1C-0001,11.300765086784729,228.28423417748093
DEMO-G01-1C-0001,11.339272918747877,237.44342973367173
DEMO-G01-1C-0001,11.377780750711022,245.90368405702623
DEMO-G01-1C-0001,11.41628858267417,253.60656276607307
DEMO-G01-1C-0001,11.454796414637316,260.5009788977939
DEMO-G01-1C-0001,11.493304246600463,266.54336970603237
DEMO-G01-1C-0001,11.53181207856361,271.69778118289815
DEMO-G01-1C-0001,11.570319910526756,275.9358666845448
DEMO-G01-1C-0001,11.608827742489902,279.23680730112636
DEMO-G01-1C-0001,11.647335574453049,281.5871625100276
DEMO-G01-1C-0001,11.685843406416195,282.98066020359494
DEMO-G01-1C-0001,11.724351238379342,283.41793541223444
DEMO-G01-1C-0001,11.762859070342488,282.90622698578665
DEMO-G01-1C-0001,11.801366902305634,281.45904119155875
DEMO-G01-1C-0001,11.839874734268781,279.0957906811046
DEMO-G01-1C-0001,11.878382566231927,275.8414166151823
DEMO-G01-1C-0001,11.916890398195076,271.72600096110114
DEMO-G01-1C-0001,11.95539823015822,266.78437512928286
DEMO-G01-1C-0001,11.993906062121368,261.05573023212537
DEMO-G01-1C-0001,12.032413894084513,254.58323335839603
DEMO-G01-1C-0001,12.070921726047661,247.41365338498258
DEMO-G01-1C-0001,12.109429558010806,239.59699901364928
DEMO-G01-1C-0001,12.147937389973954,231.1861709369798
DEMO-G01-1C-0001,12.186445221937099,222.2366293137818
DEMO-G01-1C-0001,12.224953053900247,212.80607707432887
DEMO-G01-1C-0001,12.263460885863392,202.95415898209058
DEMO-G01-1C-0001,12.30196871782654,192.74217584991456
DEMO-G01-1C-0001,12.340476549789685,182.23281284343656
DEMO-G01-1C-0001,12.378984381752833,171.48988040004332
DEMO-G01-1C-0001,12.41749221371598,160.57806594562686
DEMO-G01-1C-0001,12.456000045679126,149.56269430168504
DEMO-G01-1C-0001,12.494507877642272,138.50949444159167
DEMO-G01-1C-0001,12.533015709605419,127.48437007717766
DEMO-G01-1C-0001,12.571523541568565,116.55317143734769
DEMO-G01-1C-0001,12.610031373531712,105.78146554250529
DEMO-G01-1C-0001,12.648539205494858,95.23430228622594
DEMO-G01-1C-0001,12.687047037458004,84.97597371427814
DEMO-G01-1C-0001,12.72555486942115,75.06976404615186
DEMO-G01-1C-0001,12.764062701384297,65.57768822105952
DEMO-G01-1C-0001,12.802570533347444,56.560217073708415
DEMO-G01-1C-0001,12.84107836531059,48.07598765824528
DEMO-G01-1C-0001,12.879586197273737,40.18149774320084
DEMO-G01-1C-0001,12.918094029236883,32.93078409490495
DEMO-G01-1C-0001,12.956601861200031,26.37508484748495
DEMO-G01-1C-0001,12.995109693163176,20.562487016655137
DEMO-G01-1C-0001,13.033617525126324,15.537561040004098
DEMO-G01-1C-0001,13.072125357089469,11.340985102672166
DEMO-G01-1C-0001,13.110633189052617,8.00916291338361
DEMO-G01-1C-0001,13.149141021015762,5.573839507049422
DEMO-G01-1C-0001,13.18764885297891,4.061720537487146
DEMO-G01-1C-0001,13.226156684942055,3.494101354670933
DEMO-G01-1C-0001,13.264664516905203,3.88651290005203
DEMO-G01-1C-0001,13.303172348868348,5.248392064052515
DEMO-G01-1C-0001,13.341680180831496,7.5827845949544255
DEMO-G01-1C-0001,13.38018801279464,10.886088892860249
DEMO-G01-1C-0001,13.418695844757789,15.147849034629193
DEMO-G01-1C-0001,13.457203676720933,20.35060512982209
DEMO-G01-1C-0001,13.495711508684082,26.46980858580647
DEMO-G01-1C-0001,13.534219340647226,33.47380905393385
DEMO-G01-1C-0001,13.572727172610374,41.32391874153279
DEMO-G01-1C-0001,13.611235004573519,49.97455842202391
DEMO-G01-1C-0001,13.649742836536667,59.37348788702874
DEMO-G01-1C-0001,13.688250668499816,69.46212180174811
DEMO-G01-1C-0001,13.72675850046296,80.1759300021579
DEMO-G01-1C-0001,13.765266332426108,91.44491927372917
DEMO-G01-1C-0001,13.803774164389253,103.19419164758261
DEMO-G01-1C-0001,13.842281996352401,115.34457231665466
DEMO-G01-1C-0001,13.880789828315546,127.81329848667782
DEMO-G01-1C-0001,13.919297660278694,140.51475890629277
DEMO-G01-1C-0001,13.957805492241839,153.3612725302814
DEMO-G01-1C-0001,13.996313324204987,166.2638938120577
DEMO-G01-1C-0001,14.034821156168132,179.13323153289807
DEMO-G01-1C-0001,14.07332898813128,191.88026787674772
DEMO-G01-1C-0001,14.111836820094425,204.4171646534041
DEMO-G01-1C-0001,14.150344652057573,216.65804414473052
DEMO-G01-1C-0001,14.188852484020718,228.51973296683417
DEMO-G01-1C-0001,14.227360315983866,239.92245856042356
DEMO-G01-1C-0001,14.26586814794701,250.79048938471848
DEMO-G01-1C-0001,14.304375979910159,261.0527115327462
DEMO-G01-1C-0001,14.342883811873303,270.64313623878843
DEMO-G01-1C-0001,14.381391643836452,279.50133454311737
DEMO-G01-1C-0001,14.419899475799596,287.5727971493188
DEMO-G01-1C-0001,14.458407307762744,294.8092191959234
DEMO-G01-1C-0001,14.496915139725889,301.1687112157899
DEMO-G01-1C-0001,14.535422971689037,306.61593893352307
DEMO-G01-1C-0001,14.573930803652182,311.1221957231793
DEMO-G01-1C-0001,14.61243863561533,314.6654124980471
DEMO-G01-1C-0001,14.650946467578478,317.2301105236272
DEMO-G01-1C-0001,14.689454299541623,318.80730313678237
DEMO-G01-1C-0001,14.727962131504771,319.39435262900565
DEMO-G01-1C-0001,14.766469963467916,318.994788627563
DEMO-G01-1C-0001,14.804977795431064,317.6180942072823
DEMO-G01-1C-0001,14.843485627394209,315.2794657138458
DEMO-G01-1C-0001,14.881993459357357,311.99955190389795
DEMO-G01-1C-0001,14.920501291320502,307.804177535746
DEMO-G01-1C-0001,14.95900912328365,302.7240560034015
DEMO-G01-1C-0001,14.997516955246795,296.7944950208225
DEMO-G01-1C-0001,15.036024787209943,290.05509875446114
DEMO-G01-1C-0001,15.074532619173088,282.54946918960303
DEMO-G01-1C-0001,15.113040451136236,274.32490891511804
DEMO-G01-1C-0001,15.15154828309938,265.43212693491927
DEMO-G01-1C-0001,15.190056115062529,255.92494857194336
DEMO-G01-1C-0001,15.228563947025673,245.86003002897934
DEMO-G01-1C-0001,15.267071778988822,235.29657771449274
DEMO-G01-1C-0001,15.305579610951966,224.29607203393277
DEMO-G01-1C-0001,15.344087442915114,212.9219949888394
DEMO-G01-1C-0001,15.382595274878259,201.23956061862938
DEMO-G01-1C-0001,15.421103106841407,189.31544706297615
DEMO-G01-1C-0001,15.459610938804552,177.21752881688036
DEMO-G01-1C-0001,15.4981187707677,165.01460759611015
DEMO-G01-1C-0001,15.536626602730845,152.77614012900054
DEMO-G01-1C-0001,15.575134434693993,140.5719611430672
DEMO-G01-1C-0001,15.613642266657141,128.4719998242078
DEMO-G01-1C-0001,15.652150098620286,116.5459880948404
DEMO-G01-1C-0001,15.690657930583434,104.86315918879501
DEMO-G01-1C-0001,15.729165762546579,93.4919351980313
DEMO-G01-1C-0001,15.767673594509727,82.49960253231008
DEMO-G01-1C-0001,15.806181426472872,71.95197456986816
DEMO-G01-1C-0001,15.84468925843602,61.9130411856442
DEMO-G01-1C-0001,15.883197090399165,52.444605322881934
DEMO-G01-1C-0001,15.921704922362313,43.60590732050828
DEMO-G01-1C-0001,15.960212754325457,35.4532383168867
DEMO-G01-1C-0001,15.998720586288606,28.03954471100008
DEMO-G01-1C-0001,16.03722841825175,21.414026362690393
DEMO-G01-1C-0001,16.0757362502149,15.621731938022846
DEMO-G01-1C-0001,16.114244082178043,10.703155534839008
DEMO-G01-1C-0001,16.15275191414119,6.693839434226666
DEMO-G01-1C-0001,16.191259746104336,3.6239884904347957
DEMO-G01-1C-0001,16.229767578067484,1.5181022667470216
DEMO-G01-1C-0001,16.26827541003063,0.3946315190936227
DEMO-G01-1C-0001,16.306783241993777,0.2656659934514328
DEMO-G01-1C-0001,16.345291073956922,1.1366607094555408
DEMO-G01-1C-0001,16.38379890592007,3.006207925931785
DEMO-G01-1C-0001,16.422306737883215,5.865861803330728
DEMO-G01-1C-0001,16.460814569846363,9.70002237829222
DEMO-G01-1C-0001,16.499322401809508,14.485884839060965
DEMO-G01-1C-0001,16.537830233772656,20.19345923806537
DEMO-G01-1C-0001,16.5763380657358,26.785664709913128
DEMO-G01-1C-0001,16.61484589769895,34.21850099954339
DEMO-G01-1C-0001,16.653353729662097,42.441298676195984
DEMO-G01-1C-0001,16.69186156162524,51.39704785342582
DEMO-G01-1C-0001,16.73036939358839,61.02280360049451
DEMO-G01-1C-0001,16.768877225551535,71.2501645692363
DEMO-G01-1C-0001,16.807385057514683,82.00581972980446
DEMO-G01-1C-0001,16.845892889477827,93.21215656636028
DEMO-G01-1C-0001,16.884400721440976,104.78792268619647
DEMO-G01-1C-0001,16.92290855340412,116.64893159421538
DEMO-G01-1C-0001,16.96141638536727,128.7088024236661
DEMO-G01-1C-0001,16.999924217330413,140.87972272780644
DEMO-G01-1C-0001,17.03843204929356,153.07322304903366
DEMO-G01-1C-0001,17.076939881256706,165.2009519022892
DEMO-G01-1C-0001,17.115447713219854,177.17544003600023
DEMO-G01-1C-0001,17.153955545183,188.91084335105376
DEMO-G01-1C-0001,17.192463377146147,200.3236546401416
DEMO-G01-1C-0001,17.230971209109292,211.3333753194735
DEMO-G01-1C-0001,17.26947904107244,221.86313951861922
DEMO-G01-1C-0001,17.307986873035585,231.84028422273263
DEMO-G01-1C-0001,17.346494704998733,241.19686057309897
DEMO-G01-1C-0001,17.385002536961878,249.87008287516244
DEMO-G01-1C-0001,17.423510368925026,257.8027132888413
DEMO-G01-1C-0001,17.46201820088817,264.943381539314
DEMO-G01-1C-0001,17.50052603285132,271.2468402492424
DEMO-G01-1C-0001,17.539033864814463,276.6741576239361
DEMO-G01-1C-0001,17.57754169677761,281.19285019633685
DEMO-G01-1C-0001,17.61604952874076,284.776959143128
DEMO-G01-1C-0001,17.654557360703905,287.4070743094236
DEMO-G01-1C-0001,17.693065192667053,289.0703105268113
DEMO-G01-1C-0001,17.731573024630197,289.7602410839279
DEMO-G01-1C-0001,17.770080856593346,289.47679332123266
DEMO-G01-1C-0001,17.80858868855649,288.22611128734104
DEMO-G01-1C-0001,17.84709652051964,286.0203902312648
DEMO-G01-1C-0001,17.885604352482783,282.87768743288814
DEMO-G01-1C-0001,17.92411218444593,278.821713513603
DEMO-G01-1C-0001,17.962620016409076,273.88160794073104
DEMO-G01-1C-0001,18.001127848372224,268.09170196274715
DEMO-G01-1C-0001,18.03963568033537,261.4912717057654
DEMO-G01-1C-0001,18.078143512298517,254.12428364162812
DEMO-G01-1C-0001,18.116651344261662,246.0391341190921
DEMO-G01-1C-0001,18.15515917622481,237.28838414419653
DEMO-G01-1C-0001,18.193667008187955,227.92849011468454
DEMO-G01-1C-0001,18.232174840151103,218.01953076484094
DEMO-G01-1C-0001,18.270682672114248,207.62493016818388
DEMO-G01-1C-0001,18.309190504077396,196.81117628167962
DEMO-G01-1C-0001,18.34769833604054,185.64753420085663
DEMO-G01-1C-0001,18.38620616800369,174.20575303383413
DEMO-G01-1C-0001,18.424713999966833,162.55976509694287
DEMO-G01-1C-0001,18.46322183192998,150.78537598750992
DEMO-G01-1C-0001,18.501729663893126,138.9599440033582
DEMO-G01-1C-0001,18.540237495856275,127.16204735553687
DEMO-G01-1C-0001,18.578745327819423,115.47113766342405
DEMO-G01-1C-0001,18.617253159782567,103.96717833178049
DEMO-G01-1C-0001,18.655760991745716,92.73026658979298
DEMO-G01-1C-0001,18.69426882370886,81.8402382245116
DEMO-G01-1C-0001,18.73277665567201,71.37625436646965
DEMO-G01-1C-0001,18.771284487635153,61.4163700841057
DEMO-G01-1C-0001,18.8097923195983,52.03708501462801
DEMO-G01-1C-0001,18.848300151561446,43.31287679957307
DEMO-G01-1C-0001,18.886807983524594,35.31571869833747
DEMO-G01-1C-0001,18.92531581548774,28.11458341504786
DEMO-G01-1C-0001,18.963823647450887,21.77493588265718
DEMO-G01-1C-0001,19.002331479414032,16.35821848976808
DEMO-G01-1C-0001,19.04083931137718,11.921332993293282
DEMO-G01-1C-0001,19.079347143340325,8.516124113852355
DEMO-G01-1C-0001,19.117854975303473,6.188870537486821
DEMO-G01-1C-0001,19.156362807266618,4.979789721415784
DEMO-G01-1C-0001,19.194870639229766,4.9225634954592525
DEMO-G01-1C-0001,19.23337847119291,6.043891936014273
DEMO-G01-1C-0001,19.27188630315606,8.36308333751848
DEMO-G01-1C-0001,19.310394135119203,11.89168829015323
DEMO-G01-1C-0001,19.34890196708235,16.63318586779213
DEMO-G01-1C-0001,19.387409799045496,22.58272971681292
DEMO-G01-1C-0001,19.425917631008645,29.726961400104152
DEMO-G01-1C-0001,19.46442546297179,38.04389768406399
DEMO-G01-1C-0001,19.502933294934937,47.502897560674604
DEMO-G01-1C-0001,19.541441126898082,58.06471368167393
DEMO-G01-1C-0001,19.57994895886123,69.68163156706619
DEMO-G01-1C-0001,19.61845679082438,82.2976984642685
DEMO-G01-1C-0001,19.656964622787523,95.84904211488124
DEMO-G01-1C-0001,19.69547245475067,110.26427797856373
DEMO-G01-1C-0001,19.733980286713816,125.4650017189908
DEMO-G01-1C-0001,19.772488118676964,141.36636203074025
DEMO-G01-1C-0001,19.81099595064011,157.8777072347374
DEMO-G01-1C-0001,19.849503782603257,174.90329754945373
DEMO-G01-1C-0001,19.888011614566402,192.3430736069348
DEMO-G01-1C-0001,19.92651944652955,210.0934706729222
DEMO-G01-1C-0001,19.965027278492695,228.0482671854599
DEMO-G01-1C-0001,20.003535110455843,246.0994556735072
DEMO-G01-1C-0001,20.042042942418988,264.13812387110556
DEMO-G01-1C-0001,20.080550774382136,282.05533390694734
DEMO-G01-1C-0001,20.11905860634528,299.7429878141963
DEMO-G01-1C-0001,20.15756643830843,317.09466825156045
DEMO-G01-1C-0001,20.196074270271573,334.0064442225992
DEMO-G01-1C-0001,20.23458210223472,350.3776326883154
DEMO-G01-1C-0001,20.273089934197866,366.11150824280674
DEMO-G01-1C-0001,20.311597766161015,381.11595441530125
DEMO-G01-1C-0001,20.35010559812416,395.304051623697
DEMO-G01-1C-0001,20.388613430087307,408.5945982864394
DEMO-G01-1C-0001,20.427121262050452,420.91256305450855
DEMO-G01-1C-0001,20.4656290940136,432.18946751228304
DEMO-G01-1C-0001,20.504136925976745,442.3636999793101
DEMO-G01-1C-0001,20.542644757939893,451.38076219590664
DEMO-G01-1C-0001,20.58115258990304,459.19345167227027
DEMO-G01-1C-0001,20.619660421866186,465.7619833096054
DEMO-G01-1C-0001,20.658168253829334,471.0540545549642
DEMO-G01-1C-0001,20.69667608579248,475.0448588289677
DEMO-G01-1C-0001,20.735183917755627,477.71705227181764
DEMO-G01-1C-0001,20.773691749718772,479.060678997879
DEMO-G01-1C-0001,20.81219958168192,479.07306004619085
DEMO-G01-1C-0001,20.850707413645065,477.75865107934857
DEMO-G01-1C-0001,20.889215245608213,475.1288736344053
DEMO-G01-1C-0001,20.927723077571358,471.2019243854328
DEMO-G01-1C-0001,20.966230909534506,466.00256645688813
DEMO-G01-1C-0001,21.00473874149765,459.5619063484884
DEMO-G01-1C-0001,21.0432465734608,451.91715951293344
DEMO-G01-1C-0001,21.081754405423943,443.11140708397437
DEMO-G01-1C-0001,21.12026223738709,433.19334569797735
DEMO-G01-1C-0001,21.158770069350236,422.2170318006696
DEMO-G01-1C-0001,21.197277901313385,410.2416212930835
DEMO-G01-1C-0001,21.23578573327653,397.3311048569247
DEMO-G01-1C-0001,21.274293565239677,383.55403881791125
DEMO-G01-1C-0001,21.312801397202826,368.9832709637318
DEMO-G01-1C-0001,21.35130922916597,353.69566033722793
DEMO-G01-1C-0001,21.38981706112912,337.77178968128663
DEMO-G01-1C-0001,21.428324893092263,321.2956689247356
DEMO-G01-1C-0001,21.46683272505541,304.3544278732706
DEMO-G01-1C-0001,21.505340557018556,287.0379961107297
DEMO-G01-1C-0001,21.543848388981704,269.43876802825605
DEMO-G01-1C-0001,21.58235622094485,251.65125088662586
DEMO-G01-1C-0001,21.620864052907997,233.77169388379474
DEMO-G01-1C-0001,21.659371884871142,215.89769634965316
DEMO-G01-1C-0001,21.69787971683429,198.1277934256579
DEMO-G01-1C-0001,21.736387548797435,180.56101791060777
DEMO-G01-1C-0001,21.774895380760583,163.29643736601977
DEMO-G01-1C-0001,21.813403212723728,146.432666074558
DEMO-G01-1C-0001,21.851911044686876,130.06735202961096
DEMO-G01-1C-0001,21.89041887665002,114.29663979829134
DEMO-G01-1C-0001,21.92892670861317,99.21461083525605
DEMO-G01-1C-0001,21.967434540576313,84.9127036200116
DEMO-G01-1C-0001,22.00594237253946,71.47911683056424
DEMO-G01-1C-0001,22.04445020450261,58.998199633879004
DEMO-G01-1C-0001,22.082958036465755,47.54983404689622
DEMO-G01-1C-0001,22.121465868428903,37.20881517651568
DEMO-G01-1C-0001,22.159973700392047,28.04423595598583
DEMO-G01-1C-0001,22.198481532355196,20.118883729377135
DEMO-G01-1C-0001,22.23698936431834,13.488656665412279
DEMO-G01-1C-0001,22.27549719628149,8.202008476760644
DEMO-G01-1C-0001,22.314005028244633,4.29943025243405
DEMO-G01-1C-0001,22.35251286020778,1.8129783530949484
DEMO-G01-1C-0001,22.391020692170926,0.7658572501554651
DEMO-G01-1C-0001,22.429528524134074,1.1720658931401189
DEMO-G01-1C-0001,22.46803635609722,3.0361156565786094
DEMO-G01-1C-0001,22.506544188060367,6.35282714602442
DEMO-G01-1C-0001,22.545052020023512,11.107212139965718
DEMO-G01-1C-0001,22.58355985198666,17.274445726646857
DEMO-G01-1C-0001,22.622067683949805,24.81993228757488
DEMO-G01-1C-0001,22.660575515912953,33.69946741669644
DEMO-G01-1C-0001,22.699083347876098,43.859496187438104
DEMO-G01-1C-0001,22.737591179839246,55.23746643664756
DEMO-G01-1C-0001,22.77609901180239,67.76227397680259
DEMO-G01-1C-0001,22.81460684376554,81.35479492966505
DEMO-G01-1C-0001,22.853114675728683,95.92849874940524
DEMO-G01-1C-0001,22.89162250769183,111.39013402218545
DEMO-G01-1C-0001,22.930130339654976,127.6404778380911
DEMO-G01-1C-0001,22.968638171618124,144.57513846909697
DEMO-G01-1C-0001,23.007146003581273,162.08540028339308
DEMO-G01-1C-0001,23.045653835544417,180.05909930232554
DEMO-G01-1C-0001,23.084161667507566,198.38151757011298
DEMO-G01-1C-0001,23.12266949947071,216.9362845577886
