arc_id,timestamp,elevation_deg,sin_elevation,azimuth_deg,snr_db_hz,snr_linear,residual
DEMO-E02-5Q-0002,2026-03-19 00:40:30,25.66101694915254,0.43304590714267505,170.20338983050848,47.801311527462246,165.4507046296473,-5.393364987773788
DEMO-E02-5Q-0002,2026-03-19 00:41:00,25.322033898305083,0.4277055094448968,170.40677966101694,47.03131115510867,191.32990414684994,19.71122033165503
DEMO-E02-5Q-0002,2026-03-19 00:41:30,24.983050847457626,0.4223501406274776,170.61016949152543,44.35543563441694,182.8060070401632,10.448828883254725
DEMO-E02-5Q-0002,2026-03-19 00:42:00,24.64406779661017,0.4169799881461912,170.8135593220339,42.238416863100085,177.5804064906599,4.521199265045174
DEMO-E02-5Q-0002,2026-03-19 00:42:30,24.305084745762713,0.41159523997428915,171.01694915254237,43.48329574957692,179.77896270103136,6.054532659185275
DEMO-E02-5Q-0002,2026-03-19 00:43:00,23.966101694915253,0.4061960845959207,171.22033898305085,46.82393892225665,182.89323698380218,8.540726863951312
DEMO-E02-5Q-0002,2026-03-19 00:43:30,23.627118644067796,0.4007827109995358,171.42372881355934,47.446210319685285,183.72444196140333,8.78132643818015
DEMO-E02-5Q-0002,2026-03-19 00:44:00,23.28813559322034,0.3953553086712688,171.6271186440678,45.138238402721655,179.36308577109122,3.867166851172561
DEMO-E02-5Q-0002,2026-03-19 00:44:30,22.94915254237288,0.3899140675883069,171.83050847457628,42.51300938479748,171.1241380504766,-4.886459586171748
DEMO-E02-5Q-0002,2026-03-19 00:45:00,22.610169491525422,0.3844591782122399,172.03389830508473,42.11220039794279,170.20912884068656,-6.277704871955615
DEMO-E02-5Q-0002,2026-03-19 00:45:30,22.271186440677965,0.3789908314823932,172.23728813559322,45.017433451435416,180.29346557533802,3.3691516225634697
DEMO-E02-5Q-0002,2026-03-19 00:46:00,21.93220338983051,0.3735092188091446,172.4406779661017,47.27593599572658,185.73077197633336,8.408041996288807
DEMO-E02-5Q-0002,2026-03-19 00:46:30,21.593220338983052,0.3680145320672241,172.64406779661016,47.276090933770284,186.6056844501149,8.923906162712461
DEMO-E02-5Q-0002,2026-03-19 00:47:00,21.25423728813559,0.36250696358899775,172.84745762711864,44.12240116802687,181.3124504753095,3.3112901863938813
DEMO-E02-5Q-0002,2026-03-19 00:47:30,20.915254237288135,0.3569867061577353,173.05084745762713,42.40515110339853,175.04212804758808,-3.23845432267799
DEMO-E02-5Q-0002,2026-03-19 00:48:00,20.576271186440678,0.35145395300086235,173.25423728813558,43.62080218258916,177.0195452414007,-1.5002106971713778
DEMO-E02-5Q-0002,2026-03-19 00:48:30,20.237288135593218,0.3459088977831963,173.45762711864407,46.00959286894626,181.90294211691017,3.184544645382891
DEMO-E02-5Q-0002,2026-03-19 00:49:00,19.89830508474576,0.340351734600168,173.66101694915255,47.63996365266421,182.90480900410847,4.028580438259615
DEMO-E02-5Q-0002,2026-03-19 00:49:30,19.559322033898304,0.3347826579710273,173.864406779661,45.350734166634716,178.54599949728018,-0.44697648774919163
DEMO-E02-5Q-0002,2026-03-19 00:50:00,19.220338983050848,0.3292018628320345,174.0677966101695,42.72890703957523,171.42403711480213,-7.64433459158135
DEMO-E02-5Q-0002,2026-03-19 00:50:30,18.88135593220339,0.32360954452963675,174.27118644067798,42.273854545293595,170.17649655086333,-8.925656416520804
DEMO-E02-5Q-0002,2026-03-19 00:51:00,18.54237288135593,0.31800589881363045,174.47457627118644,44.3041246439895,175.07442241991964,-4.019639891360777
DEMO-E02-5Q-0002,2026-03-19 00:51:30,18.203389830508474,0.3123911218303092,174.67796610169492,47.412179788492296,178.7919222190815,-0.2519254129095093
DEMO-E02-5Q-0002,2026-03-19 00:52:00,17.864406779661017,0.3067654101155981,174.88135593220338,46.42969714900908,179.0906741872102,0.13941196894405106
DEMO-E02-5Q-0002,2026-03-19 00:52:30,17.525423728813557,0.3011289605881744,175.08474576271186,43.834647455073764,177.44731841417646,-1.3687463829357347
DEMO-E02-5Q-0002,2026-03-19 00:53:00,17.1864406779661,0.2954819705425746,175.28813559322035,42.37314732633886,174.19789584391975,-4.440123732552047
DEMO-E02-5Q-0002,2026-03-19 00:53:30,16.847457627118644,0.2898246376422883,175.4915254237288,43.858043384249115,177.66135210793547,-0.7555441792182142
DEMO-E02-5Q-0002,2026-03-19 00:54:00,16.508474576271187,0.2841571599128398,175.6949152542373,46.7892164051612,180.65681618744884,2.5043459634428356
DEMO-E02-5Q-0002,2026-03-19 00:54:30,16.16949152542373,0.278479735734856,175.89830508474577,47.11908019986106,180.44122589729773,2.596703610970911
DEMO-E02-5Q-0002,2026-03-19 00:55:00,15.83050847457627,0.2727925638371229,176.10169491525423,44.63336831817708,174.47236904343384,-3.020469974072279
DEMO-E02-5Q-0002,2026-03-19 00:55:30,15.491525423728813,0.2670958432896292,176.3050847457627,42.30160823960813,166.05417574301683,-11.043036900876382
DEMO-E02-5Q-0002,2026-03-19 00:56:00,15.152542372881356,0.2613897734965981,176.5084745762712,42.0126373329029,163.71738013726258,-12.940060975621174
DEMO-E02-5Q-0002,2026-03-19 00:56:30,14.813559322033898,0.25567455418950746,176.71186440677965,44.930648746137734,166.14414533679204,-10.029182793429266
DEMO-E02-5Q-0002,2026-03-19 00:57:00,14.47457627118644,0.2499503854200989,176.91525423728814,46.66001202431733,168.27115334153484,-7.373529854971986
DEMO-E02-5Q-0002,2026-03-19 00:57:30,14.135593220338983,0.24421746755337503,177.11864406779662,45.230579368323035,167.7011205711098,-7.370201071801938
DEMO-E02-5Q-0002,2026-03-19 00:58:00,13.796610169491526,0.23847600126058593,177.32203389830508,42.98289437096055,165.94915764120782,-8.503907024880897
DEMO-E02-5Q-0002,2026-03-19 00:58:30,13.457627118644067,0.23272618751220514,177.52542372881356,41.81402412000159,170.9380410396811,-2.8516983225937285
DEMO-E02-5Q-0002,2026-03-19 00:59:00,13.118644067796609,0.22696822757089508,177.72881355932202,44.488275158058265,175.0214944964072,1.9403157358245886
DEMO-E02-5Q-0002,2026-03-19 00:59:30,12.779661016949152,0.22120232298446205,177.9322033898305,47.61228769409187,177.5350301079409,5.207808252467691
DEMO-E02-5Q-0002,2026-03-19 01:00:00,12.440677966101696,0.21542867557880144,178.135593220339,46.15116674770022,176.77193589601708,5.244222257609499
DEMO-E02-5Q-0002,2026-03-19 01:00:30,12.101694915254237,0.20964748745083306,178.33898305084745,43.724630248584425,173.98918507001278,3.306679941342372
DEMO-E02-5Q-0002,2026-03-19 01:01:00,11.762711864406779,0.2038589609614273,178.54237288135593,41.54082880576827,166.64961496788612,-3.141838435476126
DEMO-E02-5Q-0002,2026-03-19 01:01:30,11.423728813559322,0.19806329872832162,178.74576271186442,43.735747899596646,168.60275502026465,-0.25166660629104787
DEMO-E02-5Q-0002,2026-03-19 01:02:00,11.084745762711865,0.19226070361902822,178.94915254237287,46.17235688895796,170.9852727312788,3.1139936536683077
DEMO-E02-5Q-0002,2026-03-19 01:02:30,10.745762711864407,0.18645137874373327,179.15254237288136,46.55922114591557,169.90785907678952,3.0659578981453475
DEMO-E02-5Q-0002,2026-03-19 01:03:00,10.406779661016948,0.180635527448187,179.35593220338984,44.373656481963465,168.50989328182015,2.7437237606669154
DEMO-E02-5Q-0002,2026-03-19 01:03:30,10.067796610169491,0.17481335330658637,179.5593220338983,41.13985960552767,168.52543824782717,3.881466356045655
DEMO-E02-5Q-0002,2026-03-19 01:04:00,9.728813559322035,0.16898506011444883,179.76271186440678,43.33158317970433,168.93652604681614,5.461323749585096
DEMO-E02-5Q-0002,2026-03-19 01:04:30,9.389830508474576,0.16315085188147904,179.96610169491527,46.175673338007776,167.16920484016364,4.9094438518511705
DEMO-E02-5Q-0002,2026-03-19 01:05:00,9.050847457627118,0.15731093282442793,180.16949152542372,46.642717738787105,169.69153633904597,8.693981855915245
DEMO-E02-5Q-0002,2026-03-19 01:05:30,8.711864406779661,0.15146550735994427,180.3728813559322,43.896917191506304,166.55235006002096,6.863854470618554
DEMO-E02-5Q-0002,2026-03-19 01:06:00,8.372881355932204,0.14561478009741938,180.5762711864407,42.051060911108614,163.96344781637168,5.630944390469841
DEMO-E02-5Q-0002,2026-03-19 01:06:30,8.033898305084746,0.13975895583182532,180.77966101694915,42.34903365953071,165.55392408534038,8.624420642308342
DEMO-E02-5Q-0002,2026-03-19 01:07:00,7.694915254237288,0.13389823953654623,180.98305084745763,45.60511212096391,172.96560979923535,17.48618235671768
DEMO-E02-5Q-0002,2026-03-19 01:07:30,7.3559322033898304,0.12803283635620352,181.1864406779661,46.95840676742397,173.11156117117815,19.12934757496146
DEMO-E02-5Q-0002,2026-03-19 01:08:00,7.016949152542373,0.12216295159947535,181.38983050847457,45.741603058616754,171.24261126308554,18.8048047990377
DEMO-E02-5Q-0002,2026-03-19 01:08:30,6.677966101694915,0.11628879073190988,181.59322033898306,42.10097131563492,168.7370450227671,17.890888011735715
DEMO-E02-5Q-0002,2026-03-19 01:09:00,6.338983050847458,0.1104105593687335,181.79661016949152,41.706501951100584,124.17651642137687,-25.03070620206287
DEMO-E02-5Q-0002,2026-03-19 01:09:30,6.0,0.10452846326765347,182.0,45.014761856666404,85.4409288029753,-62.0800383210809
DEMO-G03-1C-0003,2026-03-19 01:20:00,6.0,0.10452846326765347,190.0,43.45743798922557,112.61705972024879,-39.734563221951944
DEMO-G03-1C-0003,2026-03-19 01:20:30,6.338983050847458,0.1104105593687335,190.20338983050848,46.92991156942805,139.66430456091933,-14.249037346053523
DEMO-G03-1C-0003,2026-03-19 01:21:00,6.677966101694915,0.11628879073190988,190.40677966101694,45.67146093970405,167.64776568974528,12.219592164247178
DEMO-G03-1C-0003,2026-03-19 01:21:30,7.016949152542373,0.12216295159947535,190.61016949152543,42.621860735139904,180.48350602639857,23.58734841979798
DEMO-G03-1C-0003,2026-03-19 01:22:00,7.3559322033898304,0.12803283635620352,190.8135593220339,42.91742866881302,170.05503982679966,11.737699482907903
DEMO-G03-1C-0003,2026-03-19 01:22:30,7.694915254237288,0.13389823953654623,191.01694915254237,46.570482210456305,155.89201123634587,-3.7997630641456053
DEMO-G03-1C-0003,2026-03-19 01:23:00,8.033898305084746,0.13975895583182532,191.22033898305085,44.605430611773386,158.55168971644645,-2.4678286764171387
DEMO-G03-1C-0003,2026-03-19 01:23:30,8.372881355932204,0.14561478009741938,191.42372881355934,41.67757866381994,176.9701206583867,14.669482784618044
DEMO-G03-1C-0003,2026-03-19 01:24:00,8.711864406779661,0.15146550735994427,191.6271186440678,43.43655359132134,167.76317117443756,4.227966860100981
DEMO-G03-1C-0003,2026-03-19 01:24:30,9.050847457627118,0.15731093282442793,191.83050847457628,47.31011387848173,156.7462362783032,-7.977059306958704
DEMO-G03-1C-0003,2026-03-19 01:25:00,9.389830508474576,0.16315085188147904,192.03389830508473,44.45620880257154,164.7603130724236,-1.104682764701334
DEMO-G03-1C-0003,2026-03-19 01:25:30,9.728813559322035,0.16898506011444883,192.23728813559322,41.2023100567169,180.9872997926208,14.026904312779738
DEMO-G03-1C-0003,2026-03-19 01:26:00,10.067796610169491,0.17481335330658637,192.4406779661017,44.15674924559818,168.26216426092128,0.25257309967868813
DEMO-G03-1C-0003,2026-03-19 01:26:30,10.406779661016948,0.180635527448187,192.64406779661016,47.22206839718652,162.65807113303063,-6.354614611764628
DEMO-G03-1C-0003,2026-03-19 01:27:00,10.745762711864407,0.18645137874373327,192.84745762711864,44.52600523198015,181.50904054293585,11.539252256482275
DEMO-G03-1C-0003,2026-03-19 01:27:30,11.084745762711865,0.19226070361902822,193.05084745762713,42.86127528849505,195.32820632462253,24.447192313964212
DEMO-G03-1C-0003,2026-03-19 01:28:00,11.423728813559322,0.19806329872832162,193.25423728813558,46.407111768987555,178.9005241402042,7.1540398547243065
DEMO-G03-1C-0003,2026-03-19 01:28:30,11.762711864406779,0.2038589609614273,193.45762711864407,47.252336178844196,168.05575824991112,-4.5105683469999285
DEMO-G03-1C-0003,2026-03-19 01:29:00,12.101694915254237,0.20964748745083306,193.66101694915255,43.377673923755985,178.39100840386277,5.050333881549381
DEMO-G03-1C-0003,2026-03-19 01:29:30,12.440677966101696,0.21542867557880144,193.864406779661,41.150275644680086,179.58749353314928,5.517825830127965
DEMO-G03-1C-0003,2026-03-19 01:30:00,12.779661016949152,0.22120232298446205,194.0677966101695,45.606645970985774,163.0828912384633,-11.67056057764442
DEMO-G03-1C-0003,2026-03-19 01:30:30,13.118644067796609,0.22696822757089508,194.27118644067798,46.65212876122139,158.73126941341815,-16.660909131897153
DEMO-G03-1C-0003,2026-03-19 01:31:00,13.457627118644067,0.23272618751220514,194.47457627118644,43.40219758532669,174.51805441507634,-1.4679511360822455
DEMO-G03-1C-0003,2026-03-19 01:31:30,13.796610169491526,0.23847600126058593,194.67796610169492,41.99175048363424,183.54825527430452,7.013158834103951
DEMO-G03-1C-0003,2026-03-19 01:32:00,14.135593220338983,0.24421746755337503,194.88135593220338,45.71537010702748,170.52696094707983,-6.512659786428866
DEMO-G03-1C-0003,2026-03-19 01:32:30,14.47457627118644,0.2499503854200989,195.08474576271186,47.45245713743285,167.09557689954,-10.404176934755082
DEMO-G03-1C-0003,2026-03-19 01:33:00,14.813559322033898,0.25567455418950746,195.28813559322035,43.52047604201296,179.64444373689813,1.72876674215259
DEMO-G03-1C-0003,2026-03-19 01:33:30,15.152542372881356,0.2613897734965981,195.4915254237288,42.33158016408397,181.88415536848666,3.5965780864439867
DEMO-G03-1C-0003,2026-03-19 01:34:00,15.491525423728813,0.2670958432896292,195.6949152542373,45.5070271854352,163.577549843712,-15.038097699875703
DEMO-G03-1C-0003,2026-03-19 01:34:30,15.83050847457627,0.2727925638371229,195.89830508474577,46.20504575788994,160.15738920174994,-18.74269716967687
DEMO-G03-1C-0003,2026-03-19 01:35:00,16.16949152542373,0.278479735734856,196.10169491525423,43.1859225007134,178.08056296187013,-1.060535104016122
DEMO-G03-1C-0003,2026-03-19 01:35:30,16.508474576271187,0.2841571599128398,196.3050847457627,42.4689243688658,185.42626352454613,6.087370926123146
DEMO-G03-1C-0003,2026-03-19 01:36:00,16.847457627118644,0.2898246376422883,196.5084745762712,46.864516119842456,175.8964042215127,-3.5972813521822897
DEMO-G03-1C-0003,2026-03-19 01:36:30,17.1864406779661,0.2954819705425746,196.71186440677965,47.05313662458039,173.09661576306434,-6.50908242779364
DEMO-G03-1C-0003,2026-03-19 01:37:00,17.525423728813557,0.3011289605881744,196.91525423728814,43.89822759865221,184.3175982882314,4.642441084138131
DEMO-G03-1C-0003,2026-03-19 01:37:30,17.864406779661017,0.3067654101155981,197.11864406779662,42.29961871638405,183.25844441654039,3.5561495341668095
DEMO-G03-1C-0003,2026-03-19 01:38:00,18.203389830508474,0.3123911218303092,197.32203389830508,45.5283542333294,167.403972257768,-12.283376710703646
DEMO-G03-1C-0003,2026-03-19 01:38:30,18.54237288135593,0.31800589881363045,197.52542372881356,46.65327035822547,165.8422037858312,-13.788358851387738
DEMO-G03-1C-0003,2026-03-19 01:39:00,18.88135593220339,0.32360954452963675,197.72881355932202,43.28548080280095,177.75366121652905,-1.7785232364902408
DEMO-G03-1C-0003,2026-03-19 01:39:30,19.220338983050848,0.3292018628320345,197.9322033898305,43.45406044058613,187.97493746127526,8.582469134650598
DEMO-G03-1C-0003,2026-03-19 01:40:00,19.559322033898304,0.3347826579710273,198.135593220339,45.56904670529406,174.81625664758093,-4.395416823598037
DEMO-G03-1C-0003,2026-03-19 01:40:30,19.89830508474576,0.340351734600168,198.33898305084745,47.60737990427802,173.373707588299,-5.616356769237523
DEMO-G03-1C-0003,2026-03-19 01:41:00,20.237288135593218,0.3459088977831963,198.54237288135593,43.48224567411456,182.84601557150074,4.118104902639107
DEMO-G03-1C-0003,2026-03-19 01:41:30,20.576271186440678,0.35145395300086235,198.74576271186442,42.84533346342291,191.3452147447311,12.919727490215212
DEMO-G03-1C-0003,2026-03-19 01:42:00,20.915254237288135,0.3569867061577353,198.94915254237287,45.853795780437615,176.10014885813325,-1.9829252251069074
DEMO-G03-1C-0003,2026-03-19 01:42:30,21.25423728813559,0.36250696358899775,199.15254237288136,47.32338586922416,171.5900299356372,-6.110926260000536
DEMO-G03-1C-0003,2026-03-19 01:43:00,21.593220338983052,0.3680145320672241,199.35593220338984,44.28955782789572,181.36624864797025,4.086824992004143
DEMO-G03-1C-0003,2026-03-19 01:43:30,21.93220338983051,0.3735092188091446,199.5593220338983,42.06015484396384,188.57579364223085,11.757022138986958
DEMO-G03-1C-0003,2026-03-19 01:44:00,22.271186440677965,0.3789908314823932,199.76271186440678,45.46659433619509,175.05095884788054,-1.2683408537997531
DEMO-G03-1C-0003,2026-03-19 01:44:30,22.610169491525422,0.3844591782122399,199.96610169491527,47.31887369179742,166.82369486547972,-8.957618224954654
DEMO-G03-1C-0003,2026-03-19 01:45:00,22.94915254237288,0.3899140675883069,200.16949152542372,44.33598474024523,176.0794727476849,0.8743514149735636
DEMO-G03-1C-0003,2026-03-19 01:45:30,23.28813559322034,0.3953553086712688,200.3728813559322,41.778699338114095,190.20627110664114,15.615232242437873
DEMO-G03-1C-0003,2026-03-19 01:46:00,23.627118644067796,0.4007827109995358,200.5762711864407,44.76324815711067,182.27851762102688,8.339132780144855
DEMO-G03-1C-0003,2026-03-19 01:46:30,23.966101694915253,0.4061960845959207,200.77966101694915,48.24167586986124,175.92099430512275,2.6705112189714444
DEMO-G03-1C-0003,2026-03-19 01:47:00,24.305084745762713,0.41159523997428915,200.98305084745763,45.693341898109466,183.43088778751567,10.906225750149208
DEMO-G03-1C-0003,2026-03-19 01:47:30,24.64406779661017,0.4169799881461912,201.1864406779661,42.47392689143796,198.40807481878505,26.645820127056044
DEMO-G03-1C-0003,2026-03-19 01:48:00,24.983050847457626,0.4223501406274776,201.38983050847457,44.097316345680916,189.25379769213188,18.290199140567683
DEMO-G03-1C-0003,2026-03-19 01:48:30,25.322033898305083,0.4277055094448968,201.59322033898306,47.88666116996794,178.38704086295056,8.258005293961265
DEMO-G03-1C-0003,2026-03-19 01:49:00,25.66101694915254,0.43304590714267505,201.79661016949152,46.547361019624084,151.79655087471633,-17.46236121526449
DEMO-G03-1C-0003,2026-03-19 01:49:30,26.0,0.4383711467890774,202.0,42.81462275646525,119.74154853287232,-48.6120302649765
DEMO-E04-5Q-0004,2026-03-19 02:00:00,26.0,0.4383711467890774,210.0,46.383596492483356,100.7534168465188,-59.72710966922132
